device_id,dev_eui,dev_addr,timestamp,temperature,humidity,barometric_pressure,analog_in_1,analog_in_2,rssi,snr,latitude,longitude,gateway_id,frequency,spreading_factor,bandwidth
device-2871,0DDB76FA6A21AD7B,A7ADD1B3,2024-11-01T08:18:54,-7.8,56.35,1008.0,3.74,3.09,-83,-12.19,-46.928512,49.152556,reflect-skin-series,869500000,7,250000
device-3455,13F8017A86731A32,2550CC39,2024-11-15T18:52:24,25.4,44.94,1045.3,2.63,2.97,-92,-16.53,-69.059047,71.707047,enough-break,868300000,9,250000
device-0894,77467CCC2118705D,222E1B71,2025-07-03T15:41:08,42.54,51.92,958.7,0.53,3.9,-41,-6.78,-31.145429,141.015835,into-present-season,869500000,11,250000
device-4565,01C3239630D24FF4,AE861EE6,2025-07-02T19:22:48,24.77,73.09,1027.8,3.59,2.43,-80,-0.67,-15.891015,18.87033,improve-these-break,868300000,9,125000
device-4666,3146BC7A4A98ECD6,12D68050,2025-03-23T07:07:43,2.71,56.32,978.4,2.1,1.6,-58,-5.71,-71.352589,-87.694892,knowledge-rate-girl,869500000,12,250000
device-0306,E2C0458E8BF535E5,FCC4F146,2025-03-04T12:57:08,41.09,27.13,1004.0,3.21,0.68,-56,-1.06,51.028008,-94.609649,store-indicate,869500000,8,125000
device-1900,3DB24F6BD78F3067,D9C6F3E8,2025-02-10T03:39:03,37.66,54.56,1045.7,2.02,1.48,-49,7.3,-61.039214,145.761009,study-trouble-hotel,868300000,8,125000
device-4857,C1C3C4DC82C7C0D5,D68BAF1B,2024-09-20T07:51:45,17.53,28.49,1030.0,4.62,3.19,-104,-10.84,-50.458557,64.281552,deal-rate-listen,867100000,9,250000
device-4294,049E73D957026DEC,F1B461CA,2025-04-16T05:14:25,16.81,83.71,988.2,4.53,3.45,-95,13.6,-22.070734,-37.957838,happy-play-hard,867100000,10,125000
device-4583,7C8CA2713293FFB7,53AE5C19,2025-06-07T01:07:46,20.67,44.45,958.4,4.14,3.53,-34,-18.4,-27.384835,134.05272,indicate-financial,867100000,11,250000
device-2617,DD6EA505DBDB8E34,9C97B704,2025-04-30T13:40:38,-5.13,60.16,990.7,4.88,3.23,-106,12.01,49.330894,-141.557382,body-above-by,868300000,10,250000
device-0378,662A83223DEA64AD,CC53BAD3,2024-09-05T15:11:40,-8.18,27.3,966.1,1.26,1.82,-33,-2.42,-5.227549,-54.587074,thank-enter-test,868300000,7,125000
device-0704,B6DF1C125144A328,61D7C28D,2025-01-17T13:57:58,33.68,37.26,1036.7,0.75,3.09,-46,1.36,79.597973,-76.19619,section-without,867100000,12,125000
device-1828,B89711019E6B3FBF,F77D2041,2024-12-03T13:29:17,27.81,79.75,953.1,2.6,1.72,-40,3.23,-11.313158,73.737671,financial-affect,868300000,9,125000
device-1476,B84B65C47A7A92A9,E44AF408,2025-06-13T01:13:28,6.57,29.25,1036.0,3.95,1.39,-54,13.47,39.965509,13.763029,participant-draw,867100000,7,250000
device-0168,B70566029C9CFD10,C8599864,2024-07-19T08:13:18,29.13,66.71,971.6,1.47,3.5,-109,7.63,-33.308351,-43.563796,various-form-head,868300000,8,125000
device-4533,DB1436F030B71EE4,A63A7E2D,2025-03-01T03:57:03,4.35,81.99,960.2,0.84,3.63,-104,-10.65,49.532932,147.796604,can-create-wide,867100000,11,250000
device-3957,B242FEEB4F8C37A1,48D3ABD2,2025-04-15T02:01:40,6.66,42.9,1032.6,4.73,1.92,-115,-16.52,-52.432776,-2.004172,total-road,867100000,11,125000
device-2633,98D6119EECE5844C,8C93EEBD,2024-10-10T09:40:03,19.07,35.0,1016.9,3.34,2.16,-99,2.75,-69.540059,-161.311485,clearly-cost-well,867100000,7,125000
device-0035,7EE124C7B8E978AD,AD5E5E60,2024-12-09T20:38:41,19.26,16.42,999.5,2.83,2.3,-120,7.84,-55.929187,159.028043,yes-democratic,869500000,10,125000
device-4351,3B2A6A9F125BFDF1,96CD6637,2024-10-22T05:45:47,-5.87,32.21,987.1,4.08,0.98,-66,-19.88,62.736456,0.449416,different-wait,869500000,10,125000
device-4379,BB670A6D82AE735A,AC90604B,2024-08-23T19:40:23,17.78,44.33,1036.4,3.6,1.34,-101,5.76,-48.581387,95.213727,fish-economy,867100000,11,125000
device-2293,80EBF083AD718C32,5F25F9E4,2025-05-10T06:38:12,38.41,36.98,1000.2,3.81,1.41,-80,-19.01,7.966069,132.765434,stage-instead-data,868300000,8,250000
device-0589,E2A303600386B00E,D6FE6430,2024-11-30T02:03:14,24.93,13.95,1046.7,1.2,2.04,-90,7.61,80.358998,79.066914,do-lot-watch-place,869500000,10,125000
device-3946,533FBC7494F35B72,20C860BD,2025-01-25T05:40:50,-5.17,78.89,1025.9,2.46,4.03,-92,-16.38,51.499947,2.910208,ok-role-strong,867100000,8,125000
device-3259,EA19F7202A88A070,6DC355BE,2024-12-28T06:50:28,4.84,70.76,1006.4,2.86,1.42,-51,9.22,-53.555467,24.583557,hair-will-single,868300000,7,250000
device-0163,75B8BB5ACF9778EB,35D09C0C,2024-12-11T22:03:45,-6.54,51.95,1013.1,4.93,0.8,-116,-18.44,-3.343328,-136.740154,student-manage,869500000,7,250000
device-1336,2669C9EF4955CFF6,248F2B35,2025-05-04T08:14:59,3.46,72.08,965.8,2.87,4.27,-55,8.25,50.240239,172.85774,rise-policy-during,868300000,7,250000
device-1710,A50F15EAE14F0EE5,BF651CE0,2024-10-13T11:28:33,-2.51,53.86,1028.8,2.45,2.53,-61,-1.26,52.949167,35.187312,successful-leader,868300000,9,125000
device-1805,C1F603E8DE026CBD,05A3BB40,2024-11-09T16:22:00,48.81,40.49,1028.2,2.33,4.76,-72,-14.2,-78.729905,141.571962,investment-pretty,868300000,9,125000
device-1018,7A197A1A30950E93,5004FA5C,2025-02-07T11:59:23,16.23,47.21,1039.1,4.36,2.05,-119,3.26,-33.207362,8.343223,network-course-fast,867100000,7,250000
device-3226,4E356C09101A324B,1D2710BE,2025-03-03T10:20:57,32.89,75.76,954.0,3.18,0.86,-57,-0.61,85.624253,138.913024,why-your-then-party,869500000,7,125000
device-0853,6A64777A361F3FC0,79A6CA80,2024-10-08T05:50:46,45.87,67.3,960.5,0.6,2.77,-95,-7.78,64.687949,-146.455053,relate-low-learn,868300000,8,250000
device-4339,6B10B845450BAF79,C3C350E7,2024-08-14T07:23:22,39.27,41.16,1045.4,4.21,2.73,-33,7.81,48.748732,-24.347504,but-oil-rest-market,868300000,12,125000
device-0987,3EAE5A3CF755FBCD,A5EC4407,2025-07-13T18:46:11,27.81,87.24,982.9,3.86,0.8,-77,4.54,34.78449,44.138963,fine-meeting,868300000,8,250000
device-0762,653EFBA1205E3A2E,293C268E,2024-08-05T08:08:30,1.56,55.29,1030.7,2.34,4.68,-97,-6.77,-5.357369,-165.564078,listen-economic,869500000,10,125000
device-1912,455190B862855D15,209CB253,2025-04-01T06:22:15,-0.27,71.32,1020.0,2.01,2.04,-45,-2.4,-46.364269,-3.525798,sign-nation-gun,868300000,7,125000
device-1357,A26500712C38AD2A,05F6E5FC,2024-07-19T07:00:22,42.52,22.21,972.4,1.14,3.76,-86,-15.13,76.025641,-57.243124,hot-rule-consumer,869500000,11,250000
device-0129,64AC29E3F1246226,D241EEAB,2024-11-21T23:56:30,25.77,75.29,1005.7,2.98,1.34,-38,1.13,-59.088543,8.933781,game-whose-color,869500000,9,125000
device-0249,5AFF22CA98179015,DAE75780,2025-01-06T11:23:17,38.19,68.28,1018.3,1.91,3.97,-101,-3.53,-44.283636,-52.085219,summer-bring,867100000,8,250000
device-4015,28DB95C9A5D6D8A1,6E26C1BD,2024-09-03T05:07:01,12.26,56.89,1035.2,1.46,2.28,-115,-18.18,75.623126,-91.914536,nearly-whether,868300000,12,250000
device-3251,D806401DC1A44552,9F330349,2025-01-13T04:41:01,41.5,60.4,983.6,1.73,3.06,-101,-18.06,-29.198475,-170.692029,wear-give-already,869500000,7,125000
device-1844,BCDA90C44A9F2826,DF4F6758,2025-07-10T07:03:22,13.8,18.2,1007.2,2.86,1.1,-42,4.13,-51.640062,-160.863407,according-to-box,868300000,10,125000
device-0571,ECB26CD06C444496,E9F8DCBE,2025-01-07T04:16:01,20.35,56.38,1029.4,3.17,4.02,-97,-6.71,-7.733008,118.594582,bad-tonight-model,868300000,8,125000
device-3118,F112F77145DB9F34,FFD7117F,2024-09-22T00:39:54,43.08,88.64,1049.9,1.7,0.51,-104,-5.35,29.030291,-45.383645,thus-senior-law,867100000,7,250000
device-1864,EDBB99583D30DE4C,931E5C91,2025-02-18T08:27:27,31.65,69.98,1027.1,3.3,2.25,-80,-1.85,-88.235307,-89.736107,phone-ever-both,867100000,9,125000
device-0640,C72B421C4AE789FC,6ED1107C,2024-07-26T06:51:23,2.96,29.99,1024.9,2.28,1.37,-71,11.29,-8.385749,-72.885104,sister-bad-in,868300000,12,125000
device-1249,DFE8125B98A6E77A,190BAC55,2025-03-12T00:01:10,11.8,76.76,979.0,2.22,3.3,-94,10.58,61.7959,16.043615,avoid-worry,868300000,10,250000
device-0578,144692328A6E0ACA,5E14B138,2025-04-16T20:55:40,9.16,22.44,1038.5,2.21,1.17,-80,-0.24,8.256836,50.89331,radio-position-gas,869500000,10,125000
device-2202,4212BEF6C9E1F09F,FE022696,2024-12-09T15:37:44,44.73,75.89,1047.3,4.73,4.33,-107,-2.26,31.189807,-88.152585,enter-main-series,869500000,9,250000
device-1612,60FD32BE38AAE1D2,2EE7CD5B,2024-07-31T16:47:42,16.31,59.27,984.5,2.24,1.33,-102,-8.2,-75.399557,-139.940903,whole-phone-believe,867100000,9,125000
device-1022,3280D31871CC66E2,61956136,2025-05-12T09:47:20,-9.89,14.1,1015.9,3.56,1.53,-86,0.76,80.754502,-172.799968,again-development,869500000,12,125000
device-3602,6A9D751DED2BFF69,94765601,2025-03-22T13:45:37,1.5,24.34,1039.8,2.16,1.4,-75,13.68,-20.348252,85.146469,on-herself-vote-son,867100000,9,250000
device-1159,56C7DD94F9977CF0,B3DD0E72,2025-03-18T08:50:59,-0.45,61.55,980.5,1.57,4.24,-39,-1.48,-67.43089,57.115324,particular-call,869500000,9,250000
device-2428,4AC232985EAF7122,A2741EAA,2025-02-03T08:08:58,9.87,87.38,992.0,2.12,1.62,-70,-4.37,24.589751,-146.680846,what-student-try,869500000,11,125000
device-3112,D3E2F537B69C1CE5,B0CEF172,2025-04-14T23:45:48,25.45,15.32,1002.1,3.52,4.87,-64,-14.42,-12.221604,-104.106596,far-its-visit-how,867100000,11,125000
device-0601,F6BF071B3E04470A,EC02E4F8,2025-06-28T07:30:47,44.2,81.13,1042.1,3.82,0.68,-30,13.17,79.964546,-146.395283,treatment-name,869500000,7,125000
device-2847,142B6D237ABBBD5E,272C82CB,2025-01-03T17:09:40,21.64,41.21,1024.0,1.84,1.25,-118,-18.01,47.419044,140.831766,head-seem-too,868300000,7,250000
device-3678,29DA8D992EFB5B31,6530EB7D,2025-05-17T05:37:47,16.66,54.76,984.9,1.26,4.87,-68,-3.51,-73.084066,31.005714,them-receive-game,867100000,11,125000
device-0043,9720D22A864D544B,93FB58B7,2025-06-17T05:46:22,15.82,33.19,1008.0,1.03,2.22,-51,2.95,34.823062,159.521548,reflect-public-mean,868300000,9,125000
device-4593,5A63603A898014ED,2B651CF2,2024-09-20T16:13:31,1.43,55.36,994.4,0.97,4.9,-82,8.07,-79.395966,-36.612777,hit-american-white,869500000,11,125000
device-2472,83731556568DCA98,08D21486,2025-06-05T07:47:30,31.24,70.46,954.7,3.31,1.68,-40,0.79,81.202813,-118.078744,career-these-travel,867100000,9,125000
device-3667,0531B9FEF2415D99,43714517,2024-12-19T22:44:45,-7.49,65.27,992.0,0.84,1.26,-112,1.42,87.595413,21.133905,natural-system,867100000,12,125000
device-1303,4208063A112FEE8D,7910EC07,2024-10-20T04:57:08,49.35,70.38,954.1,1.21,4.95,-61,-2.22,-79.333292,-55.920329,heavy-rise-great,868300000,11,250000
device-0318,A03A0CABCBA403EC,760B56C2,2024-07-25T02:55:14,9.71,44.59,1028.3,1.62,3.11,-70,-9.97,1.209019,-78.134388,north-staff-series,869500000,11,125000
device-3837,A50F8B1C4FC8B496,79E7A146,2024-10-16T00:16:35,10.97,52.22,1025.0,4.41,2.13,-109,-6.51,82.876125,-53.51371,image-they-while,867100000,11,250000
device-1229,CACE26B3348F268D,5F6E2E23,2024-07-28T16:12:09,11.56,46.68,998.7,0.85,1.35,-112,1.06,22.659529,70.766274,sound-law-fear,868300000,12,125000
device-4313,C2F71CCF597CE494,512154D5,2025-04-21T10:56:29,49.97,31.78,999.6,2.23,2.64,-35,-11.44,-64.935293,95.060136,direction-reach,869500000,10,250000
device-2767,4597D36EA6C7C51C,0FD7786C,2024-12-19T18:34:04,33.41,29.59,969.6,3.53,4.47,-94,-14.86,17.610445,-166.525165,season-soon-study,868300000,7,250000
device-0839,B0118DA543184791,8E87B9F4,2025-03-31T17:23:42,47.55,73.08,972.4,4.73,0.72,-101,-5.49,-47.429149,94.593991,answer-nice-record,867100000,11,125000
device-2894,0C731A793C92EEA5,C1C63822,2025-01-22T12:51:52,7.11,66.03,952.1,3.44,2.02,-81,14.35,-83.821,-90.510955,television-single,869500000,7,250000
device-2622,BC5234E999B7BFCF,ABBD8D79,2024-12-24T21:26:22,9.53,22.93,989.9,1.81,2.94,-95,-1.28,-0.022007,80.005516,your-man-everything,868300000,10,250000
device-2828,10D8FD807B5E2BD7,07D0ADFE,2025-05-17T17:37:58,2.26,81.36,1020.2,1.48,2.12,-36,5.05,-23.469083,-132.657483,stay-sing-city,867100000,11,250000
device-3285,E8614F2C7D5E5B1A,715FB460,2024-09-30T08:21:21,12.04,26.39,1044.7,1.19,1.2,-43,6.46,-66.179134,-17.136076,imagine-cause-me,868300000,7,125000
device-3679,352100CA8A259F9A,283BFCDF,2024-07-18T03:05:24,43.66,60.09,1021.7,1.58,3.09,-33,-5.97,88.334928,-29.592228,later-effect,867100000,11,250000
device-4020,C94CFF1FB4786CF5,E5D0279B,2024-10-27T22:09:52,20.64,44.42,1009.7,2.02,2.2,-118,-19.98,59.145298,-135.242645,i-most-every-that,867100000,11,125000
device-3681,E0A3B94FD946AA5B,A8CB0E18,2024-11-25T08:24:06,24.56,54.82,1010.7,1.72,4.13,-73,-11.57,39.757738,9.943424,true-involve,868300000,8,250000
device-2891,B97C9AA2A9CC670B,D7C1C72E,2025-05-15T12:26:58,33.82,53.0,1044.7,3.35,0.79,-101,1.62,-41.329871,59.461354,total-mind-hit,868300000,9,250000
device-4729,0525381855D20F58,D80CD86A,2025-05-06T15:26:10,-4.64,11.95,952.2,3.89,1.17,-80,8.01,84.660318,2.223862,sort-sing-high-per,869500000,7,250000
device-0004,2C0D522D67D7A297,2AAE6DCA,2025-03-08T22:19:36,32.62,57.45,957.8,4.32,4.41,-66,3.92,-83.503453,52.350031,inside-local-reveal,868300000,9,125000
device-2051,F327AFBE4ABC2E1B,660C09AD,2024-07-27T21:05:55,10.78,85.61,961.9,1.0,1.58,-38,-13.78,84.088697,30.927616,good-beat-to,868300000,11,250000
device-3333,B879C3A6B31936AE,234AD77F,2025-02-12T02:43:06,19.36,77.55,995.3,2.08,3.09,-84,-12.51,36.775343,41.520737,plant-weight-along,868300000,8,125000
device-1812,C057C0547F09B55F,7C6C3B24,2024-11-05T18:00:14,24.55,46.1,1019.2,2.12,0.84,-110,4.34,-21.256405,35.958127,book-leader-avoid,867100000,7,125000
device-4852,BE4F9A2EBD34579E,72D8E565,2024-09-19T19:15:07,25.36,15.6,979.3,4.73,3.19,-106,14.75,-65.807544,115.225829,political-happy,868300000,10,250000
device-4316,FBAAF3FE8072A3C6,2143DC84,2025-04-28T09:42:28,33.69,73.18,1022.5,2.46,3.81,-114,-16.93,23.607152,71.901427,democratic-level,868300000,9,125000
device-3004,1D919534A14BC370,CA4EB9AA,2024-08-12T20:37:08,33.63,81.5,990.1,2.92,1.65,-117,13.21,17.017681,-30.758108,understand-with,868300000,8,250000
device-2153,26BA572853C68169,F4EA34F4,2024-08-05T14:20:41,16.2,45.03,1048.2,2.26,4.46,-85,-2.06,44.824477,138.860311,suggest-hour,867100000,9,125000
device-4575,EC61CAB8A5466745,00B5E6B8,2025-05-27T21:36:48,46.17,46.25,1004.8,2.9,4.05,-43,-0.3,-63.93215,17.850854,employee-certainly,868300000,10,125000
device-2274,3A70C62F70389F07,11483047,2025-03-21T07:43:50,-3.03,55.05,996.9,4.81,4.79,-51,-5.52,-76.067457,102.291935,instead-community,867100000,8,250000
device-2728,9FC30B707274059E,F6B460C9,2025-05-04T00:28:10,22.23,32.16,980.2,0.93,4.48,-85,8.07,61.046448,-173.505174,dog-mean-race,868300000,9,125000
device-3590,FF63C54B8916A11D,D03D05A9,2025-02-18T08:52:53,14.79,23.18,988.2,4.21,3.15,-50,-8.66,-68.987637,-8.658311,media-guess-region,868300000,11,125000
device-0022,20A537E30434F5F5,41DC26B5,2024-11-26T20:00:39,20.55,17.91,1037.4,4.56,3.82,-109,-17.83,10.143766,64.757776,college-next,867100000,9,125000
device-2039,5E5AC190E6772E0B,5D40F1A9,2024-09-02T20:02:00,11.02,47.71,1003.1,4.96,4.66,-82,1.58,27.079599,88.501247,region-beyond,869500000,8,125000
device-0542,DF5BF2DC7AAFD37C,8C680CA0,2025-07-07T16:02:35,38.89,88.97,1023.6,2.85,1.51,-118,12.42,19.477941,121.529211,term-trip-son-body,867100000,10,125000
device-0182,710BFFB0B728C159,A455822C,2024-07-18T15:29:37,44.63,44.8,1006.9,2.97,2.91,-57,0.79,27.733183,109.039857,beat-campaign,867100000,10,250000
device-1938,0F419A762A62D3B0,2853A7AE,2024-12-10T16:54:18,-0.71,87.66,1040.8,3.16,1.75,-61,-17.61,88.509609,-50.010433,appear-present,868300000,7,125000
device-4279,6B2985C9A09E3F2C,B32E8976,2025-04-25T07:57:02,28.77,50.42,1034.8,2.07,3.91,-43,-14.77,10.954874,138.538729,nor-must-across,867100000,9,250000
device-1353,2B1EB0522F08992E,6B8222EE,2025-02-02T04:45:22,27.51,55.08,1018.7,0.87,3.0,-67,10.65,87.519494,-36.285782,outside-whatever,869500000,11,125000
device-1186,910F44AC5A5F1BD0,E082C406,2025-07-16T11:33:07,3.09,28.65,974.3,4.8,3.21,-48,-10.37,-32.865463,130.061264,society-pressure,867100000,8,125000
device-2844,939F66ECC91A35E9,33759FBC,2025-03-13T12:37:35,42.75,24.22,952.5,2.76,2.0,-83,6.29,88.720455,-79.413812,nature-small-this,867100000,8,250000
device-2012,4F91447DA934089D,A0E68CA2,2025-05-13T06:25:19,19.21,38.39,1016.5,4.55,2.4,-83,-10.83,51.335708,-118.971569,look-democrat,869500000,11,250000
device-2502,7F9463E39A13A1F0,7645813E,2025-03-29T02:40:36,37.56,24.21,1038.7,1.45,4.23,-95,14.07,55.683567,130.061054,threat-great,869500000,11,125000
device-3770,4EF8113ADF67FE77,63AE49ED,2024-08-07T15:42:24,5.09,69.35,1005.1,2.9,2.15,-39,10.31,75.355321,176.601534,future-beat,869500000,7,250000
device-2985,098E53EEAA3EB401,7EEC4DB5,2025-02-16T00:41:08,24.84,76.63,969.8,2.26,2.89,-98,-13.28,33.900236,155.260256,minute-into-air,869500000,12,250000
device-3525,ED3C0FBFC73E6F33,94424D3D,2025-02-15T17:53:00,32.54,51.24,962.8,1.27,2.69,-116,-6.44,-19.835858,-147.995603,behind-arm-hope,867100000,11,250000
device-2592,60E20F6FAE919A0C,F7A99FA4,2025-01-09T23:52:33,0.34,83.18,987.4,2.25,1.31,-75,-10.7,-33.369789,-175.903644,forget-story,868300000,8,250000
device-0290,4F5E0B99B4DF282A,57103B4B,2025-01-01T04:32:51,14.74,64.78,1004.6,1.64,1.9,-73,-15.25,-51.908675,-128.395752,he-control-always,867100000,11,250000
device-2082,9161ABE522FDC9BD,BC6B4302,2025-01-11T16:48:10,4.57,18.41,1013.0,3.52,1.09,-55,-2.05,52.052222,-36.238872,sometimes-wife,869500000,9,125000
device-1113,0AD994CC6A128773,A1F4456B,2024-09-02T14:00:23,25.49,10.12,1022.1,1.47,3.88,-51,-18.78,-21.582797,-153.815063,last-clearly-size,867100000,7,125000
device-3599,C96CBB668B31D801,BE9E21CE,2024-11-06T21:07:50,-9.26,50.02,993.7,2.61,1.37,-51,10.56,-87.002107,104.713553,conference,868300000,8,125000
device-1133,F1D8ABDA8BE154D8,AA45B9AD,2025-06-24T07:25:28,40.65,35.06,996.8,4.26,4.26,-49,-13.42,68.27067,-141.563551,large-whether-keep,869500000,9,250000
device-4184,1CE44129E9012DED,517C086F,2025-03-23T23:16:42,3.29,20.01,986.2,3.76,4.39,-45,-16.79,66.013148,-158.05179,everything-happen,868300000,9,125000
device-0112,24433917B38FA50F,C491A447,2025-05-05T18:45:32,24.18,33.97,1035.9,3.48,4.63,-105,12.16,-39.536215,-44.372982,option-often,867100000,7,125000
device-3888,507736E6CC885577,72C2730D,2024-12-07T07:26:18,40.79,63.53,1028.3,0.94,3.37,-96,-9.87,-19.095972,39.832348,upon-north-research,867100000,8,250000
device-3342,C444A9A1138C0D6E,9D6F4459,2024-08-26T13:36:14,38.53,88.95,1019.8,1.3,4.11,-74,-4.13,-19.32193,33.823846,area-as-which-half,867100000,10,125000
device-2074,627C8034031C5416,6BA0BFEB,2025-04-18T10:23:46,21.44,76.97,969.1,2.01,2.74,-85,-3.94,46.770376,142.503105,family-ball-health,869500000,9,125000
device-3067,112F1D74F3C2EE65,8FED87F7,2025-02-08T14:26:40,21.13,74.29,1004.5,4.68,0.76,-63,12.02,-14.254436,21.389886,understand-reach,869500000,12,250000
device-1346,13C8821CD07E785C,BE0881DD,2025-01-05T20:38:47,37.36,47.51,1029.6,0.77,3.86,-49,-12.39,-39.089697,-1.883061,necessary-couple,867100000,10,250000
device-2231,143C5263AD2BC7C6,76AF117E,2025-05-16T05:52:02,-5.67,68.12,1044.0,4.46,1.89,-80,3.05,37.060698,-126.139952,suffer-response,867100000,8,250000
device-3087,987BAE100B11505B,D260CBF3,2025-06-10T08:33:25,33.31,84.42,1033.7,0.75,0.72,-76,11.47,-85.742086,-132.66659,take-which-sell,867100000,7,125000
device-2025,74E374C3DE6E5C79,21D3DCC1,2024-10-09T11:10:11,15.63,46.62,956.1,4.33,1.11,-92,12.46,72.538193,-134.003824,tend-design-central,868300000,11,250000
device-4435,2F4AF9A41D784F24,1D8D5C79,2025-06-23T06:45:12,6.75,49.83,997.1,4.98,4.69,-57,-4.48,-29.989857,-103.64884,call-opportunity,869500000,12,125000
device-0758,54BF081BADE5BEA7,D8EB03C9,2024-10-05T16:02:32,31.28,84.59,1018.6,1.29,4.27,-61,2.46,-78.325462,-81.140598,security-move,867100000,11,125000
device-3092,DE18DD94B74D118B,F5DE0206,2025-06-12T20:21:48,-6.22,14.47,1044.5,4.93,2.02,-77,-19.61,-7.972263,-24.417519,black-traditional,869500000,7,250000
device-1525,E47E33DBE74E3FEE,795BF361,2025-04-26T11:39:38,33.92,52.84,1011.5,2.96,2.54,-58,-4.95,-21.555903,-92.459818,if-senior-push,869500000,7,125000
device-3636,47EDC694B89D3DD6,7B6EA205,2025-03-12T14:49:20,48.93,11.67,1013.5,0.53,1.15,-36,-8.06,34.753993,121.774558,cost-will-whose,868300000,12,125000
device-3246,FDB23B9B14823D31,60A1E630,2024-10-12T10:17:41,29.7,18.16,1015.9,3.0,2.71,-96,4.06,-55.707282,166.750452,although-about-down,867100000,7,250000
device-0465,5959AB6728D7678E,2CC27E5F,2024-11-14T01:15:22,42.62,42.85,1018.9,4.89,3.9,-31,6.96,-21.594816,-110.605141,fast-must-ball-and,867100000,8,250000
device-1337,F3AC0A87C233E024,D0D9A93E,2025-04-29T16:58:38,46.35,46.39,973.5,0.78,3.63,-84,1.03,47.635595,74.172988,soon-republican,868300000,8,250000
device-0651,1FFDC275539B10B3,34E126C5,2025-07-15T07:23:45,47.44,72.84,962.0,1.07,4.42,-106,-16.06,34.302543,-114.494494,attention-future,868300000,7,250000
device-2403,BEA17F3912FC477C,161E78A8,2024-11-08T19:13:11,21.05,37.71,957.4,4.1,1.1,-93,3.61,-7.383917,-86.92724,fact-great-money,869500000,7,125000
device-0760,FF76B7F6CA5AFBD1,8A243A5A,2025-06-04T05:49:21,1.47,14.36,1007.5,4.45,3.25,-113,-7.84,-86.609454,-146.410716,agree-husband-might,868300000,9,250000
device-3047,DED71A2AA58EFBF8,44BC7838,2025-05-11T19:35:29,23.83,41.47,986.4,3.81,0.54,-38,-19.85,48.100417,-114.307464,sense-indicate-such,869500000,7,250000
device-1530,6772108DD2879F0F,49E690C5,2025-05-09T01:17:49,3.68,15.97,988.8,3.92,1.68,-48,3.82,61.069548,74.590139,drop-such-strong,869500000,10,250000
device-0108,E62ECF3382277500,5BF06735,2024-10-30T00:49:21,3.22,35.42,999.1,4.37,3.55,-63,-6.67,62.000813,-108.398402,small-couple,868300000,11,250000
device-1500,E67D2EB2DA3BC756,F72DE190,2024-08-26T15:49:15,28.95,41.75,1049.9,3.49,3.61,-52,-10.34,3.023687,19.015495,many-eat-race,869500000,8,250000
device-1550,2573DCE15479880F,9F9733B1,2025-04-26T01:26:56,5.43,47.12,1049.2,3.26,4.07,-73,9.04,25.256599,14.649922,move-popular-hold,868300000,7,250000
device-1463,6288DDA446E76DB7,6F4B48B1,2024-12-09T09:44:49,1.49,20.65,1039.8,2.48,1.36,-47,6.24,-30.576251,122.847949,finally-seven-join,867100000,9,250000
device-1947,D144C467408125FF,AA107185,2024-12-26T14:17:04,18.12,17.61,1029.7,2.03,1.68,-65,7.55,64.54264,-56.93681,before-process-ask,867100000,12,125000
device-4553,0932909D3BD7AC21,341298D1,2024-10-03T23:49:44,42.58,54.71,954.4,3.43,0.79,-50,12.91,-11.352169,169.301444,region-number,868300000,7,125000
device-2348,0A1F506A2652B457,F37141AF,2025-04-21T07:56:26,22.51,68.45,994.0,3.56,2.64,-76,9.19,23.601621,-79.160895,with-five-network,867100000,10,125000
device-2410,1195C03249C80F3B,181D8E9C,2024-12-09T16:17:10,-2.85,60.12,976.3,0.74,3.46,-39,13.1,65.83312,144.878922,watch-when-animal,868300000,7,125000
device-3199,89CCD656EE92F76A,3BE7D6D5,2024-11-05T13:32:02,0.7,53.21,972.7,4.64,3.52,-50,0.96,63.478356,-166.454218,hospital-send,868300000,12,250000
device-2229,4B2378D7157D42B6,D2EE5A94,2025-01-20T13:37:30,-2.59,67.68,991.5,3.11,0.85,-78,-19.79,37.492003,69.109921,piece-capital,867100000,7,250000
